IMMAT;DATE_LEVEE;CODE_CIRCUIT;CODE_INSEE;NB_LEVEES
u16rgi3exd;1/9/2023;120030;38068;2
080o9d41z3;31/10/2023;130011;38169;254
bba8ef2dvl;20/6/2023;130011;38169;282
bba8ef2dvl;18/8/2023;130011;38169;254
bba8ef2dvl;12/9/2023;130011;38169;265
bba8ef2dvl;19/9/2023;130011;38169;262
bba8ef2dvl;24/11/2023;130011;38169;218
bba8ef2dvl;15/12/2023;130011;38169;231
bba8ef2dvl;12/6/2023;130011;38169;231
bba8ef2dvl;18/9/2023;130011;38169;209
bba8ef2dvl;2/10/2023;130011;38169;248
ukgs1JXztl;19/6/2023;131003;38169;400
ukgs1JXztl;3/7/2023;131003;38169;377
ukgs1JXztl;24/7/2023;131003;38169;350
080o9d41z3;12/12/2023;131003;38169;321
ukgs1JXztl;26/6/2023;131003;38169;395
ukgs1JXztl;2/11/2023;131003;38169;374
080o9d41z3;7/9/2023;131003;38169;413
ukgs1JXztl;1/12/2023;131003;38169;321
bba8ef2dvl;6/7/2023;130011;38169;199
bba8ef2dvl;9/11/2023;130011;38169;199
sjqx4xjr33;19/12/2023;134009;38169;94
sjqx4xjr33;15/12/2023;134009;38169;60
AhnI9sMNTj;15/9/2023;131001;38169;356
AhnI9sMNTj;16/11/2023;131001;38169;309
AhnI9sMNTj;23/11/2023;131001;38169;293
AhnI9sMNTj;28/12/2023;131001;38169;580
AhnI9sMNTj;31/8/2023;131001;38169;286
AhnI9sMNTj;30/11/2023;131001;38169;289
AhnI9sMNTj;1/12/2023;131001;38169;338
AhnI9sMNTj;22/12/2023;131001;38169;340
AhnI9sMNTj;25/7/2023;131001;38169;479
AhnI9sMNTj;24/10/2023;131001;38169;468
AhnI9sMNTj;7/11/2023;131001;38169;505
AhnI9sMNTj;26/6/2023;131001;38169;451
AhnI9sMNTj;2/10/2023;131001;38169;468
AhnI9sMNTj;30/10/2023;131001;38169;437
AhnI9sMNTj;31/10/2023;131001;38169;471
csu9voc7bl;15/11/2023;133004;38169;11
g4tx3nrqg0;22/11/2023;130003;38169;62
bba8ef2dvl;7/9/2023;130011;38169;186
3xwgytolne;20/6/2023;151005;38169;1
pgf8clwyux;7/11/2023;151005;38169;1
duh6ayfpwb;3/10/2023;151005;38169;1
duh6ayfpwb;3/11/2023;151005;38169;1
o9wlc4qekx;20/11/2023;115003;38229;302
eiffgae8rm;26/6/2023;115003;38229;233
eiffgae8rm;30/10/2023;115003;38229;240
eiffgae8rm;4/12/2023;115003;38229;200
eiffgae8rm;25/7/2023;115003;38229;268
eiffgae8rm;6/10/2023;115003;38229;201
eiffgae8rm;3/11/2023;115003;38229;200
eiffgae8rm;15/12/2023;115003;38229;153
qshw7egqjb;27/12/2023;115006;38229;246
pvqkjig664;7/7/2023;115006;38229;328
o9wlc4qekx;17/11/2023;110014;38229;100
qshw7egqjb;25/10/2023;115006;38229;229
FnZSedjmt4;30/8/2023;110014;38229;83
qvjjsw3qoz;3/11/2023;110014;38229;86
vhxnkra4on;20/12/2023;115008;38229;257
48siz8x96i;4/10/2023;115008;38229;200
9zz5ph3zpi;9/8/2023;115008;38229;193
9zz5ph3zpi;25/10/2023;115008;38229;217
9zz5ph3zpi;6/12/2023;115008;38229;256
eiffgae8rm;27/9/2023;110003;38229;49
7nHTChwECF;12/7/2023;120057;38229;1
48siz8x96i;2/8/2023;101026;38229;74
48siz8x96i;9/8/2023;101026;38229;53
48siz8x96i;27/9/2023;101026;38229;71
48siz8x96i;6/12/2023;101026;38229;70
48siz8x96i;13/12/2023;101026;38229;78
o4d9t8p252;26/7/2023;101024;38229;149
o4d9t8p252;30/8/2023;101026;38229;140
o4d9t8p252;20/12/2023;101024;38229;140
o9wlc4qekx;8/11/2023;101024;38229;162
j364urbaz5;15/6/2023;110004;38229;140
j364urbaz5;3/7/2023;110004;38229;180
j364urbaz5;3/8/2023;110004;38229;110
egru8o9gip;10/8/2023;116011;38229;2
egru8o9gip;7/12/2023;116011;38229;2
j364urbaz5;27/10/2023;110004;38229;168
j364urbaz5;8/9/2023;110004;38229;195
o9wlc4qekx;27/11/2023;110004;38229;178
j364urbaz5;24/7/2023;110004;38229;168
j364urbaz5;31/8/2023;110004;38229;139
j364urbaz5;11/9/2023;110004;38229;182
j364urbaz5;30/10/2023;110004;38229;187
j364urbaz5;19/9/2023;110003;38229;220
j364urbaz5;8/12/2023;110004;38229;168
j364urbaz5;15/9/2023;110004;38229;173
j364urbaz5;20/10/2023;110004;38229;174
37qykhmywu;5/10/2023;101012;38421;356
37qykhmywu;19/10/2023;101012;38421;323
h7qn96fkxd;13/7/2023;101013;38421;328
h7qn96fkxd;14/9/2023;101013;38421;347
h7qn96fkxd;23/11/2023;101013;38421;340
vnudajkzk5;3/8/2023;101023;38421;225
vnudajkzk5;16/6/2023;101023;38421;155
vnudajkzk5;21/7/2023;101023;38421;201
vnudajkzk5;29/9/2023;101023;38421;185
vnudajkzk5;10/10/2023;101023;38421;187
vnudajkzk5;12/6/2023;101023;38421;193
vnudajkzk5;26/6/2023;101023;38421;233
vnudajkzk5;17/7/2023;101023;38421;242
vnudajkzk5;25/9/2023;101023;38421;209
vnudajkzk5;2/10/2023;101023;38421;254
37qykhmywu;16/11/2023;101012;38421;363
37qykhmywu;28/12/2023;101012;38421;482
uwr44zs7w5;6/12/2023;101022;38421;188
uwr44zs7w5;7/7/2023;101014;38421;361
uwr44zs7w5;22/9/2023;101014;38421;360
uwr44zs7w5;3/11/2023;101014;38421;323
uwr44zs7w5;18/8/2023;101014;38421;305
uwr44zs7w5;1/9/2023;101014;38421;372
jvdwb1fexp;28/7/2023;101014;38421;331
37qykhmywu;2/11/2023;101012;38421;288
jvdwb1fexp;27/7/2023;101014;38421;370
vnudajkzk5;20/7/2023;101023;38421;245
vnudajkzk5;23/8/2023;101023;38421;146
vnudajkzk5;27/9/2023;101022;38421;176
vhxnkra4on;16/8/2023;101022;38421;82
uwr44zs7w5;14/9/2023;101014;38421;399
h7qn96fkxd;20/10/2023;101013;38421;289
h7qn96fkxd;14/7/2023;101013;38421;153
jvdwb1fexp;12/7/2023;101022;38421;14
vnudajkzk5;26/10/2023;101023;38421;220
egru8o9gip;27/11/2023;116011;38421;25
egru8o9gip;15/6/2023;116011;38421;29
egru8o9gip;13/7/2023;116011;38421;26
egru8o9gip;10/8/2023;116011;38421;26
egru8o9gip;23/11/2023;116011;38421;27
egru8o9gip;7/12/2023;116011;38421;23
37qykhmywu;26/6/2023;101012;38421;220
37qykhmywu;4/12/2023;101012;38421;246
37qykhmywu;20/6/2023;101012;38421;237
h7qn96fkxd;27/7/2023;101013;38421;340
h7qn96fkxd;21/7/2023;101013;38421;280
h7qn96fkxd;13/10/2023;101013;38421;285
h7qn96fkxd;29/8/2023;101013;38421;194
h7qn96fkxd;13/11/2023;101013;38421;269
h7qn96fkxd;27/11/2023;101013;38421;263
h7qn96fkxd;4/12/2023;101013;38421;244
h7qn96fkxd;25/8/2023;101013;38421;199
o4d9t8p252;16/11/2023;101015;38421;370
o4d9t8p252;23/6/2023;101015;38421;262
o4d9t8p252;24/11/2023;101015;38421;268
o4d9t8p252;29/6/2023;101015;38421;388
vnudajkzk5;7/9/2023;101023;38421;225
h7qn96fkxd;12/6/2023;101013;38421;240
o4d9t8p252;25/8/2023;101015;38421;195
o4d9t8p252;17/8/2023;101015;38421;291
uwr44zs7w5;19/6/2023;101014;38421;227
uwr44zs7w5;3/7/2023;101014;38421;203
uwr44zs7w5;18/9/2023;101014;38421;245
uwr44zs7w5;9/10/2023;101014;38421;141
uwr44zs7w5;27/6/2023;101014;38421;137
uwr44zs7w5;14/11/2023;101014;38421;149
uwr44zs7w5;19/12/2023;101014;38421;104
uwr44zs7w5;4/7/2023;101014;38421;144
jvdwb1fexp;25/7/2023;101014;38421;202
h7qn96fkxd;2/8/2023;101025;38421;130
h7qn96fkxd;12/7/2023;101013;38421;157
h7qn96fkxd;15/11/2023;101025;38421;30
o4d9t8p252;24/10/2023;101015;38421;151
tlgnhaw79b;25/10/2023;120004;38421;1
tlgnhaw79b;27/12/2023;120004;38421;1
egru8o9gip;24/8/2023;116011;38421;18
37qykhmywu;7/11/2023;101012;38421;212
37qykhmywu;19/6/2023;101012;38421;252
o4d9t8p252;31/7/2023;101015;38421;322
o4d9t8p252;10/7/2023;101015;38421;263
o4d9t8p252;30/10/2023;101015;38421;246
o4d9t8p252;7/8/2023;101015;38421;312
o4d9t8p252;29/8/2023;101015;38421;136
o4d9t8p252;19/9/2023;101015;38421;154
o4d9t8p252;20/6/2023;101015;38421;151
912yxz768z;13/7/2023;160008;38478;71
912yxz768z;27/7/2023;160008;38478;77
912yxz768z;7/9/2023;160008;38478;56
nlz4jniqc3;5/9/2023;160006;38478;162
y2qwjva4su;31/10/2023;160006;38478;133
y2qwjva4su;13/6/2023;160006;38478;137
y2qwjva4su;1/8/2023;160006;38478;132
nlz4jniqc3;31/8/2023;160005;38478;2
y2qwjva4su;9/11/2023;160005;38478;1
sx65jiyczg;21/8/2023;114002;38229;6
pvqkjig664;19/6/2023;114002;38229;5
qshw7egqjb;15/6/2023;110025;38421;1
qshw7egqjb;14/9/2023;110025;38421;2
qshw7egqjb;26/10/2023;110025;38421;2
g8k9apcqfs;12/9/2023;110009;38421;2
csu9voc7bl;24/8/2023;151010;38169;2
0jbxz085fw;15/6/2023;151008;38169;3
0jbxz085fw;24/7/2023;151010;38169;3
0jbxz085fw;23/10/2023;151010;38169;3
0jbxz085fw;23/11/2023;151010;38169;3
0jbxz085fw;28/12/2023;151010;38169;1
fknz9lrv64;13/11/2023;134010;38169;13
fknz9lrv64;27/11/2023;134010;38169;13
fknz9lrv64;28/12/2023;134010;38169;17
o9wlc4qekx;13/10/2023;110016;38229;35
zp1g9jrpi1;15/6/2023;152000;38169;44
3xwgytolne;26/10/2023;152000;38169;46
3xwgytolne;16/11/2023;152000;38169;35
3xwgytolne;30/11/2023;152000;38169;42
3xwgytolne;23/10/2023;152000;38169;45
3xwgytolne;2/11/2023;152000;38169;32
3xwgytolne;4/12/2023;152000;38169;53
3xwgytolne;11/12/2023;152000;38169;48
080o9d41z3;2/10/2023;152000;38169;50
080o9d41z3;16/10/2023;152000;38169;44
sx65jiyczg;19/9/2023;111008;38229;2
sx65jiyczg;3/10/2023;111008;38229;2
sx65jiyczg;26/12/2023;111008;38229;2
pvqkjig664;14/11/2023;111008;38229;2
AhnI9sMNTj;30/6/2023;131001;38229;1
AhnI9sMNTj;11/7/2023;131001;38229;1
AhnI9sMNTj;11/8/2023;131001;38229;2
AhnI9sMNTj;8/9/2023;131001;38229;1
AhnI9sMNTj;22/9/2023;131001;38229;1
AhnI9sMNTj;6/10/2023;131001;38229;1
bat8lwethv;31/7/2023;110007;38421;1
bat8lwethv;2/10/2023;110007;38421;1
bat8lwethv;6/11/2023;110007;38421;1
bat8lwethv;27/11/2023;110007;38421;1
vhxnkra4on;19/10/2023;110006;38421;2
oF7I4xGfPC;24/7/2023;110006;38421;2
oF7I4xGfPC;28/12/2023;110006;38421;2
a4rn5sg8yd;9/10/2023;120048;38229;1
a4rn5sg8yd;21/11/2023;120048;38229;1
qvjjsw3qoz;11/12/2023;110023;38421;1
vhxnkra4on;27/11/2023;110023;38421;1
uqvjh3gzxu;26/9/2023;120063;38421;1
1t8IcmYe1z;21/7/2023;120062;38421;1
1t8IcmYe1z;4/8/2023;120062;38421;1
3vd60rp65f;8/9/2023;120033;38421;1
3vd60rp65f;19/9/2023;120033;38421;1
7lqyjw34p3;23/6/2023;143008;38421;1
7lqyjw34p3;7/7/2023;143008;38421;2
7lqyjw34p3;11/8/2023;143008;38421;1
7lqyjw34p3;22/8/2023;143008;38421;1
7lqyjw34p3;7/11/2023;143008;38421;1
7lqyjw34p3;18/7/2023;143008;38421;1
sx65jiyczg;28/8/2023;114002;38229;6
v8ciubqaen;17/11/2023;120030;38421;1
u16rgi3exd;13/10/2023;120030;38421;1
bat8lwethv;22/12/2023;110007;38421;2
a4rn5sg8yd;29/8/2023;120047;38068;1
dcw2igdtrd;23/10/2023;120048;38068;6
a4rn5sg8yd;13/11/2023;120045;38068;3
fknz9lrv64;21/9/2023;134010;38169;22
sjqx4xjr33;27/7/2023;134009;38169;2
v8ciubqaen;24/11/2023;120027;38169;1
7nHTChwECF;21/7/2023;120027;38169;1
vnudajkzk5;3/8/2023;101023;38229;1
vnudajkzk5;18/9/2023;101023;38229;2
vnudajkzk5;23/10/2023;101023;38229;1
vnudajkzk5;27/11/2023;101023;38229;1
vhxnkra4on;10/8/2023;101023;38229;1
duh6ayfpwb;7/8/2023;151005;38169;1
duh6ayfpwb;2/10/2023;151005;38169;1
duh6ayfpwb;9/11/2023;151005;38169;1
1t8IcmYe1z;3/8/2023;120062;38169;1
1t8IcmYe1z;7/9/2023;120062;38169;1
1t8IcmYe1z;5/10/2023;120067;38169;1
1t8IcmYe1z;27/11/2023;120061;38169;1
bba8ef2dvl;4/10/2023;134009;38169;1
fknz9lrv64;29/12/2023;134010;38169;15
fknz9lrv64;3/10/2023;134010;38169;9
pgf8clwyux;7/7/2023;134009;38169;1
sjqx4xjr33;16/6/2023;134009;38169;1
fknz9lrv64;14/12/2023;134010;38169;16
j364urbaz5;26/7/2023;110003;38169;1
912yxz768z;13/7/2023;160008;38529;3
912yxz768z;3/8/2023;160008;38529;1
912yxz768z;17/8/2023;160008;38529;3
xbq43ggoqh;6/9/2023;112010;38421;3
xbq43ggoqh;25/10/2023;110019;38421;3
xbq43ggoqh;6/12/2023;112010;38421;3
57igmhyovd;7/12/2023;120068;38229;2
egru8o9gip;8/9/2023;112009;38421;1
sjqx4xjr33;20/6/2023;134009;;24
sjqx4xjr33;21/11/2023;134009;;28
sjqx4xjr33;28/11/2023;134009;;34
sjqx4xjr33;19/12/2023;134009;;30
sjqx4xjr33;24/10/2023;134009;;26
lwijga02re;7/12/2023;128013;;11
htl2qtq856;6/7/2023;128013;;14
htl2qtq856;30/11/2023;128013;;20
g4tx3nrqg0;28/12/2023;151007;;205
eiffgae8rm;31/10/2023;115003;;4
o4d9t8p252;9/8/2023;101024;;11
o4d9t8p252;23/8/2023;101024;;13
o4d9t8p252;27/9/2023;101024;;16
o4d9t8p252;20/12/2023;101024;;23
bat8lwethv;6/12/2023;111004;;24
ih6g9vhdlz;8/8/2023;142007;;32
claael2j88;22/6/2023;151004;;29
claael2j88;19/10/2023;151004;;126
claael2j88;11/12/2023;151004;;72
37qykhmywu;12/7/2023;112010;;142
37qykhmywu;22/11/2023;112010;;48
o4d9t8p252;22/6/2023;101015;;25
o4d9t8p252;14/8/2023;101015;;19
9zz5ph3zpi;29/6/2023;110024;;21
9zz5ph3zpi;11/9/2023;110015;;26
9zz5ph3zpi;21/9/2023;110015;;22
3xwgytolne;4/12/2023;152000;;75
3xwgytolne;11/12/2023;152000;;61
080o9d41z3;1/8/2023;143008;;39
u39q5lzfr0;15/12/2023;143008;;19
u39q5lzfr0;26/12/2023;143008;;15
7lqyjw34p3;29/8/2023;143008;;25
7lqyjw34p3;1/9/2023;143008;;23
7lqyjw34p3;15/9/2023;143008;;22
7lqyjw34p3;19/9/2023;143008;;32
7lqyjw34p3;6/10/2023;143008;;20
7lqyjw34p3;3/11/2023;143008;;22
v8ciubqaen;10/10/2023;120033;;41
3vd60rp65f;8/9/2023;120033;;65
3vd60rp65f;1/12/2023;120033;;87
h7qn96fkxd;3/8/2023;101013;;29
h7qn96fkxd;9/10/2023;101013;;22
h7qn96fkxd;27/11/2023;101013;;30
FnZSedjmt4;19/10/2023;110021;;22
080o9d41z3;15/9/2023;134009;;21
7lqyjw34p3;24/8/2023;143008;;17
7lqyjw34p3;9/10/2023;143008;;31
7lqyjw34p3;19/10/2023;143008;;9
7lqyjw34p3;26/10/2023;143008;;15
7lqyjw34p3;23/11/2023;143008;;19
sjqx4xjr33;4/10/2023;134008;;29
h7qn96fkxd;18/8/2023;101013;;15
h7qn96fkxd;29/8/2023;101013;;15
h7qn96fkxd;12/9/2023;101013;;16
h7qn96fkxd;19/9/2023;101013;;18
1t8IcmYe1z;27/6/2023;120061;;42
1t8IcmYe1z;4/9/2023;120061;;55
0jbxz085fw;7/8/2023;151010;;25
0jbxz085fw;14/8/2023;151010;;19
0jbxz085fw;25/9/2023;151010;;24
0jbxz085fw;2/10/2023;151010;;21
080o9d41z3;14/9/2023;134009;;9
oxe1pddfqt;7/7/2023;120066;;16
oxe1pddfqt;19/9/2023;120065;;24
oxe1pddfqt;26/9/2023;120065;;18
9zz5ph3zpi;10/11/2023;110015;;10
9zz5ph3zpi;28/11/2023;110015;;11
7joy6o7022;22/12/2023;120064;;26
1t8IcmYe1z;15/9/2023;120062;;27
7joy6o7022;19/12/2023;120063;;26
ro9qinohi0;3/11/2023;120064;;208
uqvjh3gzxu;24/11/2023;120064;;105
oxe1pddfqt;4/7/2023;120065;;17
oxe1pddfqt;21/7/2023;120066;;16
0jbxz085fw;18/9/2023;151010;;23
0jbxz085fw;13/11/2023;151010;;22
0jbxz085fw;14/12/2023;151010;;17
csu9voc7bl;25/8/2023;151010;;6
0jbxz085fw;20/10/2023;151010;;20
0jbxz085fw;15/12/2023;151010;;15
0jbxz085fw;29/6/2023;151008;;16
0jbxz085fw;9/10/2023;151010;;20
lwijga02re;29/12/2023;160009;;4
htl2qtq856;10/7/2023;160009;;3
lwijga02re;26/12/2023;128013;;14
ux94b14wke;13/12/2023;130005;;82
ukgs1JXztl;25/7/2023;131003;;31
bba8ef2dvl;6/7/2023;130011;;31
bba8ef2dvl;23/11/2023;130011;;41
bba8ef2dvl;14/12/2023;130011;;55
sjqx4xjr33;18/10/2023;134008;;22
sjqx4xjr33;8/11/2023;134008;;22
sjqx4xjr33;27/12/2023;134008;;20
uwr44zs7w5;13/12/2023;101022;;32
jvdwb1fexp;23/8/2023;101022;;26
sx65jiyczg;22/6/2023;114002;;39
pvqkjig664;23/11/2023;114002;;12
7nHTChwECF;23/8/2023;120057;;29
7nHTChwECF;15/11/2023;120057;;2
xbq43ggoqh;30/8/2023;112010;;16
xbq43ggoqh;13/12/2023;112010;;19
o9wlc4qekx;10/11/2023;110016;;39
o9wlc4qekx;17/11/2023;110016;;52
48siz8x96i;11/8/2023;110016;;33
o9wlc4qekx;13/10/2023;110016;;14
vhxnkra4on;8/9/2023;110014;;8
xbq43ggoqh;21/6/2023;112010;;17
xbq43ggoqh;2/8/2023;112010;;17
vhxnkra4on;25/8/2023;110014;;19
pgf8clwyux;30/8/2023;130001;;12
ih6g9vhdlz;26/7/2023;130001;;14
ux94b14wke;12/7/2023;130001;;74
v8ciubqaen;22/12/2023;120027;;35
v8ciubqaen;26/12/2023;120006;;46
7nHTChwECF;14/11/2023;120006;;1
dcw2igdtrd;30/10/2023;120034;;4
3vd60rp65f;14/9/2023;120034;;50
g4tx3nrqg0;9/10/2023;151007;;129
y2qwjva4su;17/11/2023;160005;;15
y2qwjva4su;22/12/2023;160005;;15
37qykhmywu;12/9/2023;112010;;62
csu9voc7bl;22/6/2023;142007;;5
csu9voc7bl;20/11/2023;142007;;5
pgf8clwyux;19/10/2023;142007;;37
ih6g9vhdlz;12/6/2023;142007;;21
ih6g9vhdlz;28/8/2023;142007;;50
eiffgae8rm;6/10/2023;115003;;14
ighzc1n730;12/7/2023;130005;;34
ighzc1n730;6/9/2023;130005;;32
ighzc1n730;20/9/2023;130005;;35
h7qn96fkxd;30/8/2023;101025;;17
h7qn96fkxd;13/9/2023;101025;;23
h7qn96fkxd;1/11/2023;101025;;14
h7qn96fkxd;27/12/2023;101025;;42
j1h4gptjli;23/10/2023;129016;;6
j1h4gptjli;18/12/2023;129016;;8
v8ciubqaen;28/8/2023;120005;;35
v8ciubqaen;7/9/2023;120026;;36
y7gjux7fmc;8/11/2023;130005;;42
ro9qinohi0;26/6/2023;120005;;30
o9wlc4qekx;15/11/2023;101022;;161
uwr44zs7w5;12/6/2023;101014;;4
pgf8clwyux;24/11/2023;151008;;61
y7gjux7fmc;29/9/2023;151008;;83
bba8ef2dvl;26/6/2023;130011;;57
bba8ef2dvl;11/9/2023;130011;;69
bba8ef2dvl;20/11/2023;130011;;53
ih6g9vhdlz;14/8/2023;142007;;25
egru8o9gip;21/9/2023;116011;;10
1t8IcmYe1z;25/9/2023;120061;;38
1t8IcmYe1z;18/12/2023;120061;;37
912yxz768z;27/6/2023;160010;;11
912yxz768z;8/8/2023;160010;;14
912yxz768z;17/10/2023;160010;;15
egru8o9gip;13/6/2023;112009;;14
egru8o9gip;11/8/2023;110026;;7
sx65jiyczg;22/8/2023;111008;;7
sx65jiyczg;19/9/2023;111008;;9
HHrKcPoPW1;15/11/2023;120053;;11
59av7mpv00;28/12/2023;120060;;41
uqvjh3gzxu;4/9/2023;120063;;113
sx65jiyczg;11/10/2023;111008;;10
j364urbaz5;31/10/2023;110004;;6
csu9voc7bl;28/7/2023;142006;;3
ux94b14wke;1/8/2023;142006;;72
ux94b14wke;15/9/2023;142006;;75
egru8o9gip;17/7/2023;116011;;17
egru8o9gip;2/10/2023;116011;;12
egru8o9gip;4/12/2023;116011;;20
bba8ef2dvl;1/12/2023;130011;;54
egru8o9gip;23/11/2023;116011;;9
ro9qinohi0;6/12/2023;120056;;129
ighzc1n730;13/6/2023;133004;;20
ighzc1n730;20/6/2023;133004;;16
48siz8x96i;25/9/2023;110008;;216
48siz8x96i;16/10/2023;110008;;140
oF7I4xGfPC;20/7/2023;110006;;31
h7qn96fkxd;14/7/2023;101013;;12
h7qn96fkxd;15/12/2023;101013;;21
egru8o9gip;6/11/2023;116011;;12
egru8o9gip;11/12/2023;116011;;13
HHrKcPoPW1;23/6/2023;120055;;16
59av7mpv00;13/9/2023;120049;;7
72hgb55djb;15/11/2023;120025;;17
j364urbaz5;31/8/2023;110004;;3
48siz8x96i;8/9/2023;110008;;147
48siz8x96i;17/10/2023;110008;;198
48siz8x96i;24/10/2023;110008;;222
48siz8x96i;14/11/2023;110008;;213
48siz8x96i;21/11/2023;110008;;190
48siz8x96i;12/12/2023;110008;;3
qshw7egqjb;20/11/2023;110025;;17
qshw7egqjb;27/11/2023;110025;;29
g8k9apcqfs;21/8/2023;110009;;9
g8k9apcqfs;4/9/2023;110009;;15
csu9voc7bl;26/10/2023;133004;;6
ighzc1n730;19/6/2023;133004;;28
bat8lwethv;6/10/2023;110007;;41
bat8lwethv;8/12/2023;110007;;41
bat8lwethv;15/12/2023;110007;;37
59av7mpv00;10/10/2023;120059;;30
59av7mpv00;8/12/2023;120060;;25
uqvjh3gzxu;12/9/2023;120063;;146
bat8lwethv;21/12/2023;110007;;60
080o9d41z3;17/11/2023;151008;;47
HHrKcPoPW1;27/11/2023;120051;;5
tlgnhaw79b;16/8/2023;120004;;115
tlgnhaw79b;15/11/2023;120004;;244
tlgnhaw79b;29/11/2023;120004;;259
tlgnhaw79b;6/12/2023;120004;;146
egru8o9gip;6/9/2023;110026;;7
egru8o9gip;1/11/2023;110026;;5
a4rn5sg8yd;15/8/2023;120046;;4
a4rn5sg8yd;24/10/2023;120047;;3
a4rn5sg8yd;20/12/2023;120046;;3
uzqctwc7pp;4/7/2023;110022;;23
uwr44zs7w5;4/9/2023;101014;;12
jvdwb1fexp;17/7/2023;101014;;6
jvdwb1fexp;11/9/2023;101014;;16
3xwgytolne;20/6/2023;151005;;46
pgf8clwyux;8/9/2023;151005;;35
duh6ayfpwb;7/7/2023;151005;;41
duh6ayfpwb;1/9/2023;151005;;36
duh6ayfpwb;31/10/2023;151005;;31
jvdwb1fexp;21/9/2023;110023;;14
1t8IcmYe1z;19/12/2023;120061;;21
7joy6o7022;29/8/2023;120067;;33
uqvjh3gzxu;16/6/2023;120064;;126
y7gjux7fmc;28/9/2023;151008;;29
y7gjux7fmc;9/10/2023;151008;;30
uqvjh3gzxu;10/7/2023;120063;;102
uzqctwc7pp;10/7/2023;110022;;20
uzqctwc7pp;23/10/2023;110022;;27
uzqctwc7pp;13/11/2023;110022;;38
oxe1pddfqt;28/12/2023;120065;;17
48siz8x96i;11/10/2023;101026;;168
48siz8x96i;18/10/2023;101026;;138
48siz8x96i;6/12/2023;101026;;170
37qykhmywu;19/10/2023;101012;;149
1t8IcmYe1z;17/10/2023;120061;;23
1t8IcmYe1z;20/10/2023;120062;;18
9tcc9i42vm;3/10/2023;160002;;13
9tcc9i42vm;5/12/2023;160002;;6
ikv5vt40ba;4/9/2023;120035;;208
tlgnhaw79b;14/8/2023;120035;;111
tlgnhaw79b;24/8/2023;120036;;20
tlgnhaw79b;9/10/2023;120035;;215
ikv5vt40ba;10/10/2023;120005;;258
ro9qinohi0;27/6/2023;120005;;20
ro9qinohi0;4/8/2023;120026;;29
htl2qtq856;22/9/2023;128014;;18
htl2qtq856;17/11/2023;128014;;26
vhxnkra4on;10/10/2023;110006;;16
oF7I4xGfPC;20/6/2023;110006;;22
oF7I4xGfPC;24/10/2023;110006;;13
oF7I4xGfPC;1/12/2023;110006;;25
oF7I4xGfPC;29/12/2023;110006;;25
1t8IcmYe1z;21/6/2023;120057;;30
1t8IcmYe1z;22/6/2023;120062;;35
1t8IcmYe1z;23/11/2023;120062;;22
uwr44zs7w5;27/10/2023;101014;;2
dcw2igdtrd;24/11/2023;120067;;4
ro9qinohi0;8/11/2023;120056;;123
bba8ef2dvl;26/9/2023;130011;;80
bba8ef2dvl;10/10/2023;130011;;87
qshw7egqjb;30/6/2023;110025;;18
qshw7egqjb;26/12/2023;110025;;18
oF7I4xGfPC;10/7/2023;110006;;29
oF7I4xGfPC;26/10/2023;110006;;37
oF7I4xGfPC;6/11/2023;110006;;30
oF7I4xGfPC;4/12/2023;110006;;28
jvdwb1fexp;19/6/2023;110006;;17
oF7I4xGfPC;22/6/2023;110006;;33
oF7I4xGfPC;25/9/2023;110006;;27
oF7I4xGfPC;28/12/2023;110006;;55
fknz9lrv64;14/11/2023;134010;;1
fknz9lrv64;22/11/2023;134010;;3
fknz9lrv64;7/12/2023;134010;;3
pgf8clwyux;4/9/2023;134009;;27
sjqx4xjr33;26/6/2023;134009;;15
qshw7egqjb;20/10/2023;110025;;17
qshw7egqjb;29/12/2023;110025;;24
o4d9t8p252;28/9/2023;101015;;21
j364urbaz5;11/7/2023;110004;;4
j364urbaz5;25/8/2023;110004;;3
j364urbaz5;8/9/2023;110004;;3
j364urbaz5;12/9/2023;110004;;5
j364urbaz5;24/11/2023;110004;;3
j364urbaz5;26/12/2023;110004;;6
080o9d41z3;20/11/2023;151008;;29
jvdwb1fexp;28/9/2023;110023;;7
sx65jiyczg;1/9/2023;115006;;10
sx65jiyczg;20/10/2023;115006;;6
sx65jiyczg;27/10/2023;115006;;8
sx65jiyczg;8/12/2023;115006;;6
tlgnhaw79b;28/11/2023;120035;;174
tlgnhaw79b;12/12/2023;120035;;240
tlgnhaw79b;29/12/2023;120035;;31
o4d9t8p252;22/9/2023;101015;;23
o4d9t8p252;10/11/2023;101015;;25
o4d9t8p252;17/11/2023;101015;;27
7nHTChwECF;22/9/2023;120067;;205
duh6ayfpwb;4/7/2023;151005;;36
duh6ayfpwb;26/9/2023;151005;;28
duh6ayfpwb;25/7/2023;151005;;28
7nHTChwECF;29/8/2023;120006;;219
7nHTChwECF;17/11/2023;120027;;1
dcw2igdtrd;22/6/2023;120026;;5
v8ciubqaen;11/9/2023;120005;;34
ro9qinohi0;20/11/2023;120005;;296
oF7I4xGfPC;28/7/2023;110006;;25
htl2qtq856;25/8/2023;128014;;2
u16rgi3exd;12/9/2023;120011;;22
u16rgi3exd;19/12/2023;120031;;46
j364urbaz5;14/6/2023;110003;;4
j364urbaz5;18/10/2023;110003;;3
g8k9apcqfs;30/6/2023;110009;;18
g8k9apcqfs;13/10/2023;110009;;18
